t,value
1741053300,2004
1741053301,2004
1741053302,2004
1741053303,2004
1741053304,2004
1741053305,2004
1741053306,2004
1741053307,2004
1741053308,2004
1741053309,2004
1741053310,2004
1741053311,2004
1741053312,2004
1741053313,2004
1741053314,2004
1741053315,2004
1741053316,2004
1741053317,2004
1741053318,2004
1741053319,2004
1741053320,2004
1741053321,2004
1741053322,2004
1741053323,2004
1741053324,2004
1741053325,2004
1741053326,2004
1741053327,2004
1741053329,2004
1741053330,2004
1741053331,2004
1741053332,2004
1741053333,2004
1741053334,2004
1741053335,2004
1741053336,2004
1741053337,2004
1741053338,2004
1741053339,2004
1741053340,2004
1741053341,1987
1741053342,1987
1741053343,1987
1741053344,1987
1741053345,1987
1741053346,1987
1741053347,1986
1741053347,1986
1741053347,1986
1741053348,0
