t,value
1741053300,0
1741053301,0
1741053302,0
1741053303,0
1741053304,0
1741053305,0
1741053306,0
1741053307,0
1741053308,0
1741053309,0
1741053310,0
1741053311,0
1741053312,0
1741053313,0
1741053314,0
1741053315,0
1741053316,144
1741053317,144
1741053318,144
1741053319,144
1741053320,144
1741053321,144
1741053322,144
1741053323,144
1741053324,144
1741053325,220
1741053326,220
1741053327,220
1741053329,220
1741053330,220
1741053331,220
1741053332,220
1741053333,220
1741053334,220
1741053335,220
1741053336,362
1741053337,362
1741053338,362
1741053339,362
1741053340,362
1741053341,362
1741053342,362
1741053343,362
1741053344,362
1741053345,362
1741053346,570
1741053347,570
1741053347,570
1741053347,570
1741053348,570
