t,value
1741053300,2147483647
1741053301,2147483647
1741053302,2147483647
1741053303,2147483647
1741053304,2147483647
1741053305,2147483647
1741053306,2147483647
1741053307,2147483647
1741053308,2147483647
1741053309,2147483647
1741053310,2147483647
1741053311,2147483647
1741053312,2147483647
1741053313,2147483647
1741053314,2147483647
1741053315,2147483647
1741053316,2147483647
1741053317,2147483647
1741053318,2147483647
1741053319,2147483647
1741053320,2147483647
1741053321,2147483647
1741053322,2147483647
1741053323,2147483647
1741053324,2147483647
1741053325,2147483647
1741053326,2147483647
1741053327,2147483647
1741053329,2147483647
1741053330,2147483647
1741053331,2147483647
1741053332,2147483647
1741053333,2147483647
1741053334,2147483647
1741053335,2147483647
1741053336,2147483647
1741053337,2147483647
1741053338,2147483647
1741053339,2147483647
1741053340,2147483647
1741053341,2147483647
1741053342,2147483647
1741053343,2147483647
1741053344,2147483647
1741053345,2147483647
1741053346,2147483647
1741053347,2147483647
1741053347,2147483647
1741053347,2147483647
1741053348,2147483647
