t,value
1741053300,0
1741053301,0
1741053302,0
1741053303,0
1741053304,0
1741053305,0
1741053306,0
1741053307,0
1741053308,0
1741053309,0
1741053310,0
1741053311,0
1741053312,0
1741053313,0
1741053314,0
1741053315,0
1741053316,294
1741053317,294
1741053318,294
1741053319,294
1741053320,294
1741053321,294
1741053322,294
1741053323,294
1741053324,294
1741053325,453
1741053326,453
1741053327,453
1741053329,453
1741053330,453
1741053331,453
1741053332,453
1741053333,453
1741053334,453
1741053335,453
1741053336,742
1741053337,742
1741053338,742
1741053339,742
1741053340,742
1741053341,742
1741053342,742
1741053343,742
1741053344,742
1741053345,742
1741053346,1162
1741053347,1162
1741053347,1162
1741053347,1162
1741053348,1162
