t,value
1741053300,0
1741053301,0
1741053302,0
1741053303,0
1741053304,0
1741053305,0
1741053306,0
1741053307,0
1741053308,0
1741053309,0
1741053310,0
1741053311,0
1741053312,0
1741053313,0
1741053314,0
1741053315,0
1741053316,0
1741053317,0
1741053318,0
1741053319,0
1741053320,0
1741053321,0
1741053322,0
1741053323,0
1741053324,0
1741053325,0
1741053326,0
1741053327,0
1741053329,0
1741053330,0
1741053331,0
1741053332,0
1741053333,0
1741053334,9
1741053335,9
1741053336,9
1741053337,9
1741053338,9
1741053339,9
1741053340,9
1741053341,9
1741053342,12
1741053343,12
1741053344,12
1741053345,12
1741053346,12
1741053347,14
1741053347,14
1741053347,14
1741053348,14
