t,value
1741050029,2147483647
1741050030,2147483647
1741050031,2147483647
1741050032,2147483647
1741050033,2147483647
1741050034,2147483647
1741050035,2147483647
1741050036,2147483647
1741050037,2147483647
1741050038,2147483647
1741050039,2147483647
1741050040,2147483647
1741050041,2147483647
1741050042,2147483647
1741050043,2147483647
1741050044,2147483647
1741050045,2147483647
1741050046,2147483647
1741050047,2147483647
1741050048,2147483647
1741050049,2147483647
1741050050,2147483647
1741050051,2147483647
1741050052,2147483647
1741050053,2147483647
1741050054,2147483647
1741050055,2147483647
1741050056,2147483647
1741050057,2147483647
1741050058,2147483647
1741050059,2147483647
1741050060,2147483647
1741050061,2147483647
1741050063,2147483647
1741050064,2147483647
1741050065,2147483647
1741050066,2147483647
1741050067,2147483647
1741050068,2147483647
1741050069,2147483647
1741050070,2147483647
1741050071,2147483647
1741050072,2147483647
1741050073,2147483647
1741050074,2147483647
1741050075,2147483647
1741050076,2147483647
1741050077,2147483647
1741050078,2147483647
1741050079,2147483647
1741050079,2147483647
1741050079,2147483647
