t,value
1741049964,2004
1741049965,2004
1741049966,2004
1741049967,2004
1741049968,2004
1741049969,2004
1741049970,2004
1741049971,2004
1741049972,2004
1741049973,2004
1741049974,2004
1741049975,2004
1741049976,2004
1741049977,2004
1741049978,2004
1741049979,2004
1741049980,2004
1741049981,2004
1741049982,2004
1741049983,2004
1741049984,2004
1741049985,2004
1741049986,2004
1741049987,2004
1741049988,2004
1741049989,2004
1741049990,2004
1741049991,2004
1741049992,2004
1741049993,2004
1741049994,2004
1741049996,2004
1741049997,2004
1741049998,2004
1741049999,2004
1741050000,2004
1741050001,2004
1741050002,2004
1741050003,2004
1741050004,2004
1741050005,2004
1741050005,2004
1741050005,2004
1741050005,0
