t,count
1741053777,5
1741053779,5
1741053780,5
1741053781,5
1741053782,5
1741053783,5
1741053784,5
1741053785,5
1741053786,5
1741053787,6
1741053788,7
1741053789,7
1741053790,7
1741053791,7
1741053792,7
1741053793,7
1741053794,7
1741053795,7
1741053796,8
1741053797,8
1741053798,9
1741053799,11
1741053800,11
1741053801,11
1741053802,11
1741053803,11
1741053804,11
1741053805,11
1741053806,12
1741053807,14
1741053808,15
1741053809,19
1741053810,32
1741053811,32
1741053812,32
1741053813,32
1741053814,38
1741053815,51
1741053816,83
1741053817,86
1741053819,126
1741053820,163
1741053821,189
1741053822,214
1741053822,232
1741053822,232
1741053823,232
