t,count
1741049816,0
1741049817,0
1741049818,0
1741049819,0
1741049820,0
1741049821,0
1741049822,0
1741049823,0
1741049824,0
1741049825,0
1741049826,0
1741049827,0
1741049828,0
1741049829,0
1741049830,0
1741049831,0
1741049832,0
1741049833,0
1741049834,0
1741049835,0
1741049836,0
1741049837,0
1741049838,0
1741049839,0
1741049840,0
1741049841,20
1741049842,20
1741049843,20
1741049844,20
1741049845,20
1741049846,20
1741049847,20
1741049848,20
1741049849,20
1741049850,20
1741049851,20
1741049852,20
1741049854,20
1741049855,20
1741049856,20
1741049857,20
1741049858,20
1741049859,20
1741049860,20
1741049861,20
1741049862,20
1741049863,20
1741049864,20
1741049864,20
1741049864,20
