t,value
1741048720,2147483647
1741048721,2147483647
1741048722,2147483647
1741048723,2147483647
1741048724,2147483647
1741048725,2147483647
1741048726,2147483647
1741048727,2147483647
1741048728,2147483647
1741048729,2147483647
1741048730,2147483647
1741048731,2147483647
1741048732,2147483647
1741048734,2147483647
1741048735,2147483647
1741048736,2147483647
1741048737,2147483647
1741048738,2147483647
1741048739,2147483647
1741048740,2147483647
1741048741,2147483647
1741048742,2147483647
1741048743,2147483647
1741048744,2147483647
1741048745,2147483647
1741048746,2147483647
1741048747,2147483647
1741048748,2147483647
1741048749,2147483647
1741048750,2147483647
1741048751,2147483647
1741048752,2147483647
1741048753,2147483647
1741048754,2147483647
1741048755,2147483647
1741048756,2147483647
1741048757,2147483647
1741048758,2147483647
1741048759,2147483647
1741048760,2147483647
1741048761,2147483647
1741048762,2147483647
1741048763,2147483647
1741048764,2147483647
1741048765,2147483647
1741048766,2147483647
1741048766,2147483647
1741048766,2147483647
1741048766,2147483647
