t,value
1741048720,0
1741048721,0
1741048722,0
1741048723,0
1741048724,0
1741048725,0
1741048726,0
1741048727,0
1741048728,0
1741048729,0
1741048730,0
1741048731,0
1741048732,0
1741048734,0
1741048735,274
1741048736,274
1741048737,274
1741048738,274
1741048739,274
1741048740,274
1741048741,274
1741048742,274
1741048743,274
1741048744,274
1741048745,440
1741048746,440
1741048747,440
1741048748,440
1741048749,440
1741048750,440
1741048751,440
1741048752,440
1741048753,440
1741048754,440
1741048755,440
1741048756,440
1741048757,440
1741048758,440
1741048759,440
1741048760,440
1741048761,440
1741048762,440
1741048763,440
1741048764,440
1741048765,749
1741048766,749
1741048766,749
1741048766,749
1741048766,749
