t,value
1741050794,2004
1741050795,2004
1741050797,2004
1741050798,2004
1741050799,2004
1741050800,2004
1741050801,2004
1741050802,2004
1741050803,2004
1741050804,2004
1741050805,2004
1741050806,2004
1741050807,2004
1741050808,2004
1741050809,2004
1741050810,2004
1741050811,2004
1741050812,2004
1741050813,2004
1741050814,2004
1741050815,2004
1741050816,2004
1741050817,2004
1741050818,2004
1741050819,2004
1741050820,2004
1741050821,2004
1741050822,2004
1741050823,2004
1741050824,2004
1741050825,2004
1741050826,2004
1741050827,2004
1741050828,2004
1741050829,2004
1741050830,2004
1741050831,2004
1741050832,2004
1741050833,2004
1741050834,2004
1741050834,2004
1741050834,0
